datetime,close,high,low,open,volume,ticker,ingestion_time
2026-04-01 13:30:00+00:00,376.6600036621094,379.1400146484375,376.110107421875,378.7699890136719,2790760,TSLA,2026-04-08 20:43:46.370458
2026-04-01 13:31:00+00:00,375.2300109863281,377.0899963378906,375.1099853515625,376.7445983886719,353455,TSLA,2026-04-08 20:43:46.370458
2026-04-01 13:32:00+00:00,376.2650146484375,376.6199951171875,375.1400146484375,375.2300109863281,298721,TSLA,2026-04-08 20:43:46.370458
2026-04-01 13:33:00+00:00,376.04998779296875,376.67999267578125,375.8900146484375,376.2427062988281,291083,TSLA,2026-04-08 20:43:46.370458
2026-04-01 13:34:00+00:00,376.1351013183594,376.45001220703125,375.5801086425781,376.0799865722656,220426,TSLA,2026-04-08 20:43:46.370458
2026-04-01 13:35:00+00:00,375.92999267578125,376.2550048828125,375.5,376.1589050292969,256490,TSLA,2026-04-08 20:43:46.370458
2026-04-01 13:36:00+00:00,375.80499267578125,376.0400085449219,375.3399963378906,375.8550109863281,192503,TSLA,2026-04-08 20:43:46.370458
2026-04-01 13:37:00+00:00,376.739990234375,376.79998779296875,375.6499938964844,375.84930419921875,253014,TSLA,2026-04-08 20:43:46.370458
2026-04-01 13:38:00+00:00,376.57989501953125,377.0,376.260009765625,376.739990234375,284327,TSLA,2026-04-08 20:43:46.370458
2026-04-01 13:39:00+00:00,377.2200012207031,377.239990234375,376.3900146484375,376.55499267578125,213590,TSLA,2026-04-08 20:43:46.370458
2026-04-01 13:40:00+00:00,376.6449890136719,377.32000732421875,376.5299987792969,377.2200012207031,279040,TSLA,2026-04-08 20:43:46.370458
2026-04-01 13:41:00+00:00,376.70001220703125,377.1700134277344,376.3999938964844,376.6050109863281,163315,TSLA,2026-04-08 20:43:46.370458
2026-04-01 13:42:00+00:00,375.889892578125,377.330810546875,375.6700134277344,376.75,332422,TSLA,2026-04-08 20:43:46.370458
2026-04-01 13:43:00+00:00,374.9599914550781,376.0299987792969,374.8999938964844,375.94500732421875,347401,TSLA,2026-04-08 20:43:46.370458
2026-04-01 13:44:00+00:00,375.45001220703125,375.5226135253906,374.5,374.95001220703125,329848,TSLA,2026-04-08 20:43:46.370458
2026-04-01 13:45:00+00:00,375.4800109863281,376.1199951171875,375.2699890136719,375.45001220703125,274632,TSLA,2026-04-08 20:43:46.370458
2026-04-01 13:46:00+00:00,375.5899963378906,376.04998779296875,375.3399963378906,375.4599914550781,174694,TSLA,2026-04-08 20:43:46.370458
2026-04-01 13:47:00+00:00,374.45001220703125,375.7699890136719,374.3599853515625,375.5799865722656,201619,TSLA,2026-04-08 20:43:46.370458
2026-04-01 13:48:00+00:00,374.3500061035156,374.6083984375,374.0799865722656,374.5,262213,TSLA,2026-04-08 20:43:46.370458
2026-04-01 13:49:00+00:00,374.6499938964844,374.75,374.2200012207031,374.3699951171875,204859,TSLA,2026-04-08 20:43:46.370458
2026-04-01 13:50:00+00:00,374.7099914550781,374.82501220703125,374.3500061035156,374.63861083984375,158141,TSLA,2026-04-08 20:43:46.370458
2026-04-01 13:51:00+00:00,375.3599853515625,375.6050109863281,374.6499938964844,374.6672058105469,249144,TSLA,2026-04-08 20:43:46.370458
2026-04-01 13:52:00+00:00,375.5621032714844,375.79998779296875,374.79998779296875,375.3599853515625,228077,TSLA,2026-04-08 20:43:46.370458
2026-04-01 13:53:00+00:00,375.4200134277344,376.05999755859375,375.07000732421875,375.59991455078125,220171,TSLA,2026-04-08 20:43:46.370458
2026-04-01 13:54:00+00:00,374.8999938964844,375.489990234375,374.79998779296875,375.3999938964844,142099,TSLA,2026-04-08 20:43:46.370458
2026-04-01 13:55:00+00:00,374.67498779296875,374.9599914550781,374.4100036621094,374.8800048828125,175036,TSLA,2026-04-08 20:43:46.370458
2026-04-01 13:56:00+00:00,375.04010009765625,375.0799865722656,374.4800109863281,374.62188720703125,156932,TSLA,2026-04-08 20:43:46.370458
2026-04-01 13:57:00+00:00,375.3299865722656,375.8599853515625,374.92010498046875,375.0450134277344,183900,TSLA,2026-04-08 20:43:46.370458
2026-04-01 13:58:00+00:00,375.3599853515625,375.70989990234375,375.30999755859375,375.3299865722656,143672,TSLA,2026-04-08 20:43:46.370458
2026-04-01 13:59:00+00:00,375.1000061035156,375.4986877441406,374.8299865722656,375.3550109863281,155304,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:00:00+00:00,374.81500244140625,375.3299865722656,374.6000061035156,375.1000061035156,229690,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:01:00+00:00,374.6700134277344,375.39990234375,374.6300048828125,374.79998779296875,213617,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:02:00+00:00,375.114990234375,375.1700134277344,374.25,374.6099853515625,213527,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:03:00+00:00,375.12799072265625,375.7300109863281,374.70001220703125,375.07000732421875,243633,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:04:00+00:00,375.5199890136719,375.6000061035156,375.05999755859375,375.1199951171875,140754,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:05:00+00:00,375.239990234375,375.79998779296875,375.0799865722656,375.5751037597656,178745,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:06:00+00:00,375.20001220703125,375.29998779296875,374.3800048828125,375.239990234375,243340,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:07:00+00:00,375.8299865722656,376.1199951171875,375.1300964355469,375.18499755859375,230553,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:08:00+00:00,376.239990234375,376.6000061035156,375.69000244140625,375.8399963378906,216122,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:09:00+00:00,376.0299987792969,376.3598937988281,375.57000732421875,376.2300109863281,175038,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:10:00+00:00,376.7449951171875,376.80999755859375,375.9601135253906,375.989990234375,229927,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:11:00+00:00,377.1130065917969,377.3900146484375,376.3500061035156,376.67999267578125,275430,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:12:00+00:00,377.3299865722656,377.6400146484375,376.9599914550781,377.0950012207031,236323,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:13:00+00:00,376.6499938964844,377.3800048828125,376.260009765625,377.3399963378906,273666,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:14:00+00:00,376.6600036621094,376.75,376.25,376.6202087402344,126927,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:15:00+00:00,377.3500061035156,377.3500061035156,376.5899963378906,376.6199951171875,209955,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:16:00+00:00,377.3299865722656,377.3900146484375,376.9100036621094,377.3900146484375,141677,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:17:00+00:00,376.909912109375,377.3500061035156,376.7850036621094,377.239990234375,131040,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:18:00+00:00,377.0201110839844,377.29998779296875,376.7908020019531,376.8800048828125,152744,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:19:00+00:00,376.989990234375,377.1449890136719,376.4700012207031,377.010009765625,153268,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:20:00+00:00,376.2699890136719,377.19000244140625,376.17999267578125,376.9898986816406,192639,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:21:00+00:00,377.1499938964844,377.3800048828125,376.2749938964844,376.2749938964844,186276,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:22:00+00:00,378.03009033203125,378.20001220703125,377.06500244140625,377.1099853515625,291833,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:23:00+00:00,378.1549987792969,378.5400085449219,377.8599853515625,378.0400085449219,268522,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:24:00+00:00,377.94000244140625,378.3800048828125,377.7099914550781,378.1400146484375,183270,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:25:00+00:00,377.960205078125,378.2699890136719,377.6000061035156,377.9100036621094,157748,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:26:00+00:00,377.5299987792969,377.9800109863281,377.2699890136719,377.92999267578125,171478,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:27:00+00:00,377.9100036621094,378.2300109863281,377.4700012207031,377.55999755859375,146558,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:28:00+00:00,378.44000244140625,378.5299987792969,377.8299865722656,377.8900146484375,172394,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:29:00+00:00,378.510009765625,378.56671142578125,378.2200012207031,378.42498779296875,115530,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:30:00+00:00,378.6600036621094,378.8446960449219,378.30999755859375,378.5299987792969,199024,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:31:00+00:00,378.8949890136719,379.0899963378906,378.6400146484375,378.7300109863281,204051,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:32:00+00:00,378.2300109863281,378.94000244140625,378.20001220703125,378.9200134277344,205806,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:33:00+00:00,377.6700134277344,378.2398986816406,377.4200134277344,378.2200012207031,209071,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:34:00+00:00,377.45001220703125,377.8399963378906,377.3599853515625,377.67999267578125,133879,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:35:00+00:00,377.2900085449219,377.55999755859375,376.95001220703125,377.42999267578125,214066,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:36:00+00:00,377.3599853515625,377.5950012207031,377.1700134277344,377.30999755859375,105753,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:37:00+00:00,377.4964904785156,377.57000732421875,377.1199951171875,377.3900146484375,136188,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:38:00+00:00,378.3800048828125,378.5599060058594,377.5199890136719,377.5199890136719,259484,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:39:00+00:00,379.25,379.9800109863281,378.3800964355469,378.3900146484375,352833,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:40:00+00:00,379.0299987792969,379.2650146484375,378.42999267578125,379.2650146484375,243169,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:41:00+00:00,378.5950012207031,379.04998779296875,378.44000244140625,379.0299987792969,125843,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:42:00+00:00,378.7601013183594,378.92999267578125,378.42999267578125,378.6000061035156,119529,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:43:00+00:00,378.739990234375,379.0400085449219,378.3800048828125,378.75,123847,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:44:00+00:00,379.0151062011719,379.1400146484375,378.6400146484375,378.7550048828125,122382,TSLA,2026-04-08 20:43:46.370458
2026-04-01 14:45:00+00:00,378.69989013671875,379.25,378.54998779296875,379.05999755859375,137983,TSLA,2026-04-08 20:43:46.370458
