datetime,close,high,low,open,volume,ticker,ingestion_time
2026-04-07 18:26:00+00:00,370.2550048828125,370.2799987792969,370.0400085449219,370.135009765625,23849,MSFT,2026-04-08 20:43:45.711383
2026-04-07 18:27:00+00:00,370.2900085449219,370.41009521484375,370.25,370.25,34606,MSFT,2026-04-08 20:43:45.711383
2026-04-07 18:28:00+00:00,370.2900085449219,370.3800048828125,370.25,370.2749938964844,26672,MSFT,2026-04-08 20:43:45.711383
2026-04-07 18:29:00+00:00,370.24951171875,370.4100036621094,370.2300109863281,370.260009765625,20384,MSFT,2026-04-08 20:43:45.711383
2026-04-07 18:30:00+00:00,370.05999755859375,370.260009765625,370.0199890136719,370.260009765625,27014,MSFT,2026-04-08 20:43:45.711383
2026-04-07 18:31:00+00:00,370.0,370.0899963378906,369.9599914550781,370.07000732421875,36959,MSFT,2026-04-08 20:43:45.711383
2026-04-07 18:32:00+00:00,370.0799865722656,370.1451110839844,369.9700012207031,370.03009033203125,24828,MSFT,2026-04-08 20:43:45.711383
2026-04-07 18:33:00+00:00,370.1499938964844,370.2398986816406,370.0799865722656,370.0799865722656,28222,MSFT,2026-04-08 20:43:45.711383
2026-04-07 18:34:00+00:00,370.13031005859375,370.2330017089844,370.114990234375,370.1700134277344,21678,MSFT,2026-04-08 20:43:45.711383
2026-04-07 18:35:00+00:00,370.2650146484375,370.32989501953125,370.0799865722656,370.1199951171875,30005,MSFT,2026-04-08 20:43:45.711383
2026-04-07 18:36:00+00:00,370.3399963378906,370.3599853515625,370.0799865722656,370.2300109863281,18014,MSFT,2026-04-08 20:43:45.711383
2026-04-07 18:37:00+00:00,370.30499267578125,370.3800048828125,370.2200012207031,370.3299865722656,28163,MSFT,2026-04-08 20:43:45.711383
2026-04-07 18:38:00+00:00,370.1700134277344,370.3399963378906,370.1700134277344,370.30999755859375,16921,MSFT,2026-04-08 20:43:45.711383
2026-04-07 18:39:00+00:00,370.3299865722656,370.3800048828125,370.1000061035156,370.17999267578125,39768,MSFT,2026-04-08 20:43:45.711383
2026-04-07 18:40:00+00:00,369.8699951171875,370.45001220703125,369.8599853515625,370.3599853515625,41096,MSFT,2026-04-08 20:43:45.711383
2026-04-07 18:41:00+00:00,369.6499938964844,369.94000244140625,369.6300048828125,369.8699951171875,27109,MSFT,2026-04-08 20:43:45.711383
2026-04-07 18:42:00+00:00,369.7550048828125,369.7900085449219,369.6300048828125,369.6300048828125,23184,MSFT,2026-04-08 20:43:45.711383
2026-04-07 18:43:00+00:00,369.80499267578125,369.8599853515625,369.7099914550781,369.7615966796875,16578,MSFT,2026-04-08 20:43:45.711383
2026-04-07 18:44:00+00:00,369.7900085449219,369.8799133300781,369.7099914550781,369.79998779296875,42000,MSFT,2026-04-08 20:43:45.711383
2026-04-07 18:45:00+00:00,369.6499938964844,369.8399963378906,369.5,369.8099060058594,31271,MSFT,2026-04-08 20:43:45.711383
2026-04-07 18:46:00+00:00,369.968505859375,369.9700012207031,369.6400146484375,369.6400146484375,22842,MSFT,2026-04-08 20:43:45.711383
2026-04-07 18:47:00+00:00,369.7699890136719,370.0450134277344,369.75,369.9649963378906,21145,MSFT,2026-04-08 20:43:45.711383
2026-04-07 18:48:00+00:00,369.6700134277344,369.7945861816406,369.6300048828125,369.7699890136719,21431,MSFT,2026-04-08 20:43:45.711383
2026-04-07 18:49:00+00:00,369.5931091308594,369.7300109863281,369.5199890136719,369.70001220703125,25429,MSFT,2026-04-08 20:43:45.711383
2026-04-07 18:50:00+00:00,369.6400146484375,369.6600036621094,369.5299987792969,369.55999755859375,21380,MSFT,2026-04-08 20:43:45.711383
2026-04-07 18:51:00+00:00,369.7699890136719,369.8399963378906,369.6300048828125,369.6300048828125,22977,MSFT,2026-04-08 20:43:45.711383
2026-04-07 18:52:00+00:00,369.739990234375,369.7900085449219,369.67999267578125,369.7699890136719,21454,MSFT,2026-04-08 20:43:45.711383
2026-04-07 18:53:00+00:00,369.5799865722656,369.7900085449219,369.5199890136719,369.760009765625,26121,MSFT,2026-04-08 20:43:45.711383
2026-04-07 18:54:00+00:00,369.29998779296875,369.5625915527344,369.19000244140625,369.5625915527344,62926,MSFT,2026-04-08 20:43:45.711383
2026-04-07 18:55:00+00:00,368.7044982910156,369.2799987792969,368.6499938964844,369.2699890136719,43972,MSFT,2026-04-08 20:43:45.711383
2026-04-07 18:56:00+00:00,368.9700012207031,368.9800109863281,368.6700134277344,368.7200012207031,50650,MSFT,2026-04-08 20:43:45.711383
2026-04-07 18:57:00+00:00,368.981201171875,369.06988525390625,368.9100036621094,368.9700012207031,33392,MSFT,2026-04-08 20:43:45.711383
2026-04-07 18:58:00+00:00,369.0498962402344,369.1199951171875,368.92010498046875,368.92010498046875,38000,MSFT,2026-04-08 20:43:45.711383
2026-04-07 18:59:00+00:00,368.9200134277344,369.010009765625,368.8399963378906,369.010009765625,29900,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:00:00+00:00,368.8999938964844,368.8999938964844,368.7250061035156,368.8999938964844,24300,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:01:00+00:00,369.0,369.0,368.8926086425781,368.9100036621094,21386,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:02:00+00:00,369.3949890136719,369.3949890136719,368.989990234375,368.989990234375,53524,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:03:00+00:00,369.2699890136719,369.44989013671875,369.2300109863281,369.3699951171875,45263,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:04:00+00:00,369.3900146484375,369.42999267578125,369.2349853515625,369.2349853515625,27312,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:05:00+00:00,369.2255859375,369.4100036621094,369.1600036621094,369.4100036621094,27544,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:06:00+00:00,369.22369384765625,369.2900085449219,369.04998779296875,369.2792053222656,21417,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:07:00+00:00,368.8450012207031,369.2690124511719,368.8399963378906,369.2690124511719,23207,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:08:00+00:00,369.2900085449219,369.4800109863281,368.8389892578125,368.8699951171875,88735,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:09:00+00:00,369.19000244140625,369.29998779296875,369.1300048828125,369.29998779296875,17847,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:10:00+00:00,369.3251037597656,369.42999267578125,369.0799865722656,369.18499755859375,23289,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:11:00+00:00,369.2200012207031,369.3999938964844,369.19000244140625,369.3299865722656,31313,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:12:00+00:00,369.0799865722656,369.239990234375,369.0400085449219,369.2200012207031,32041,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:13:00+00:00,369.1877136230469,369.239990234375,369.07000732421875,369.1199951171875,33271,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:14:00+00:00,369.2749938964844,369.3399963378906,369.1900939941406,369.247314453125,22154,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:15:00+00:00,369.44000244140625,369.4800109863281,369.17999267578125,369.2749938964844,36379,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:16:00+00:00,369.8399963378906,369.92999267578125,369.4549865722656,369.4549865722656,81466,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:17:00+00:00,369.9100036621094,370.0799865722656,369.739990234375,369.8299865722656,47273,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:18:00+00:00,370.7250061035156,370.80999755859375,369.85009765625,369.94000244140625,61356,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:19:00+00:00,371.0799865722656,371.3800048828125,370.45001220703125,370.67999267578125,78081,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:20:00+00:00,371.239990234375,371.6099853515625,370.989990234375,371.1000061035156,107842,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:21:00+00:00,370.8999938964844,371.29998779296875,370.8399963378906,371.2200012207031,43533,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:22:00+00:00,370.9150085449219,371.0899963378906,370.79998779296875,371.0,47435,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:23:00+00:00,370.5400085449219,370.94000244140625,370.5400085449219,370.94000244140625,114077,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:24:00+00:00,370.7699890136719,370.7699890136719,370.42999267578125,370.5,25975,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:25:00+00:00,370.6000061035156,370.8598937988281,370.3999938964844,370.739990234375,24091,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:26:00+00:00,370.4400939941406,370.75,370.3800048828125,370.5899963378906,21032,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:27:00+00:00,370.96990966796875,371.0,370.42999267578125,370.4800109863281,30909,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:28:00+00:00,371.1000061035156,371.2398986816406,370.8999938964844,370.9800109863281,34137,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:29:00+00:00,370.8500061035156,371.0849914550781,370.7900085449219,371.07000732421875,27467,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:30:00+00:00,370.6300048828125,370.8500061035156,370.55999755859375,370.8500061035156,25890,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:31:00+00:00,370.5849914550781,370.6600036621094,370.4700012207031,370.614990234375,31377,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:32:00+00:00,370.6449890136719,370.7099914550781,370.44000244140625,370.55999755859375,19413,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:33:00+00:00,370.7699890136719,370.80499267578125,370.5400085449219,370.6199951171875,37395,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:34:00+00:00,370.8599853515625,370.9898986816406,370.70001220703125,370.7449951171875,23388,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:35:00+00:00,370.5799865722656,370.8900146484375,370.489990234375,370.8900146484375,30037,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:36:00+00:00,370.6199951171875,370.70001220703125,370.5249938964844,370.57501220703125,23566,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:37:00+00:00,370.42999267578125,370.7049865722656,370.3800048828125,370.6300048828125,33526,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:38:00+00:00,370.2850036621094,370.54998779296875,370.2300109863281,370.45001220703125,27253,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:39:00+00:00,370.3800048828125,370.3900146484375,370.260009765625,370.2850036621094,27351,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:40:00+00:00,370.67498779296875,370.739990234375,370.3599853515625,370.3800048828125,37875,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:41:00+00:00,370.7099914550781,370.82000732421875,370.6000061035156,370.6700134277344,30632,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:42:00+00:00,370.69989013671875,370.760009765625,370.54010009765625,370.67999267578125,31152,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:43:00+00:00,370.70001220703125,370.95001220703125,370.6700134277344,370.67999267578125,49950,MSFT,2026-04-08 20:43:45.711383
